ID;motivo_emp;valor_emp;tx_emp;emp_ativo
17870;PESSOAL;25000;19.66;1
17871;EDUCACAO;25000;19.66;1
17872;Quitar outras dividas;24000;19.69;1
17873;Quitar outras dividas;24000;19.69;1
17874;MEDICO;18000;19.69;1
17875;Reforma da Casa;10000;19.69;0
17876;Quitar outras dividas;24000;19.69;1
17877;Reforma da Casa;24000;19.69;1
17878;Reforma da Casa;20000;19.69;0
17879;Reforma da Casa;24000;19.69;1
17880;Reforma da Casa;35000;19.69;0
17881;EDUCACAO;7500;19.69;0
17882;MEDICO;35000;19.69;1
17883;Reforma da Casa;25000;19.74;0
17884;Investimento;25000;19.74;0
17885;MEDICO;18000;19.74;1
17886;Investimento;18000;19.74;1
17887;Reforma da Casa;20000;19.79;1
17888;PESSOAL;8000;19.79;1
17889;MEDICO;22000;19.79;1
17890;Quitar outras dividas;25000;19.79;1
17891;MEDICO;6200;19.82;1
17892;PESSOAL;15000;19.82;1
17893;EDUCACAO;15000;19.82;1
17894;MEDICO;15000;19.82;1
17895;MEDICO;14000;19.82;1
17896;Reforma da Casa;30000;19.91;0
17897;Quitar outras dividas;16000;19.91;1
17898;Reforma da Casa;4400;19.91;1
17899;PESSOAL;3000;19.91;0
17900;MEDICO;5300;19.91;1
17901;Quitar outras dividas;16000;19.91;1
17902;EDUCACAO;22000;19.91;0
17903;Reforma da Casa;2400;19.91;1
17904;Quitar outras dividas;24000;20.03;1
17905;MEDICO;24000;20.03;1
17906;PESSOAL;25000;20.03;1
17907;Quitar outras dividas;25000;20.03;1
17908;PESSOAL;16750;20.11;1
17909;Quitar outras dividas;35000;20.11;1
17910;Investimento;16750;20.11;1
17911;EDUCACAO;11500;20.11;1
17912;PESSOAL;25000;20.11;1
17913;Investimento;16750;20.11;1
17914;EDUCACAO;24000;20.16;1
17915;Reforma da Casa;25000;20.16;1
17916;PESSOAL;25000;20.16;1
17917;MEDICO;25000;20.16;1
17918;Quitar outras dividas;25000;20.16;1
17919;Investimento;20000;20.17;1
17920;PESSOAL;5000;20.17;1
17921;MEDICO;12000;20.17;1
17922;EDUCACAO;6400;20.2;0
17923;MEDICO;35000;20.25;1
17924;Reforma da Casa;3000;20.25;1
17925;Reforma da Casa;35000;20.25;1
17926;PESSOAL;15000;20.25;0
17927;Quitar outras dividas;3000;20.3;1
17928;Quitar outras dividas;6800;20.3;1
17929;Reforma da Casa;13000;20.3;1
17930;Reforma da Casa;33000;20.3;0
17931;MEDICO;20000;20.4;1
17932;Investimento;19000;20.48;1
17933;Quitar outras dividas;8000;20.52;1
17934;EDUCACAO;25000;20.53;1
17935;Quitar outras dividas;6400;20.62;1
17936;PESSOAL;9600;20.62;1
17937;Investimento;2700;20.62;1
17938;Investimento;10000;20.62;0
17939;MEDICO;3100;20.69;1
17940;Investimento;2500;20.86;1
17941;PESSOAL;24000;20.86;1
17942;Quitar outras dividas;22000;20.86;1
17943;Quitar outras dividas;7000;20.89;1
17944;MEDICO;5000;20.89;1
17945;Investimento;4000;20.89;1
17946;PESSOAL;18000;20.89;0
17947;EDUCACAO;7200;20.89;1
17948;Quitar outras dividas;4000;20.89;1
17949;Quitar outras dividas;10000;20.89;1
17950;Investimento;20500;20.9;1
17951;PESSOAL;10000;20.99;0
17952;PESSOAL;2000;20.99;0
17953;Investimento;10000;21.14;1
17954;MEDICO;21600;21.21;1
17955;Investimento;19750;21.21;1
17956;EDUCACAO;20000;21.21;1
17957;EDUCACAO;13000;21.21;1
17958;MEDICO;2000;21.27;1
17959;Reforma da Casa;25000;21.27;1
17960;Reforma da Casa;25000;21.27;1
17961;Investimento;5000;21.36;0
17962;MEDICO;5000;21.36;1
17963;PESSOAL;2500;21.36;1
17964;EDUCACAO;8000;21.36;0
17965;Quitar outras dividas;2500;21.36;1
17966;MEDICO;25000;21.64;1
17967;MEDICO;2800;21.74;1
17968;EDUCACAO;6800;21.74;1
17969;EDUCACAO;15650;21.74;1
17970;PESSOAL;6800;21.74;1
17971;Investimento;15175;21.74;0
17972;Investimento;1400;22.06;0
17973;Investimento;6000;22.11;1
17974;Reforma da Casa;12500;22.11;1
17975;Quitar outras dividas;14400;22.11;1
17976;Investimento;18000;22.48;1
17977;Reforma da Casa;22250;23.22;1
17978;PESSOAL;2000;5.42;1
17979;EDUCACAO;4025;5.42;0
17980;MEDICO;8000;5.42;0
17981;PESSOAL;8000;5.42;0
17982;PESSOAL;5400;5.42;0
17983;Investimento;1300;5.42;0
17984;EDUCACAO;5000;5.42;0
17985;PESSOAL;1000;5.42;0
17986;Quitar outras dividas;1350;5.42;0
17987;EDUCACAO;1500;5.42;0
17988;EDUCACAO;1000;5.42;0
17989;EDUCACAO;2000;5.42;0
17990;MEDICO;1800;5.42;0
17991;Investimento;2000;5.42;0
17992;EDUCACAO;2400;5.42;0
17993;EDUCACAO;7500;5.42;0
17994;EDUCACAO;5000;5.42;0
17995;Reforma da Casa;5200;5.42;0
17996;Reforma da Casa;8000;5.42;0
17997;MEDICO;11200;5.42;0
17998;EDUCACAO;2500;5.42;0
17999;Reforma da Casa;6000;5.42;0
18000;MEDICO;7200;5.42;0
18001;EDUCACAO;10000;5.42;0
18002;EDUCACAO;3000;5.42;0
18003;Investimento;12000;5.42;0
18004;Quitar outras dividas;4000;5.42;0
18005;PESSOAL;3000;5.42;0
18006;EDUCACAO;2100;5.42;0
18007;Quitar outras dividas;4800;5.42;0
18008;Investimento;5500;5.42;0
18009;MEDICO;8000;5.42;0
18010;PESSOAL;12000;5.42;1
18011;MEDICO;3200;5.42;0
18012;EDUCACAO;7000;5.42;0
18013;Quitar outras dividas;3250;5.42;0
18014;EDUCACAO;6500;5.42;0
18015;Quitar outras dividas;5775;5.42;1
18016;Investimento;3500;5.42;0
18017;Investimento;3500;5.42;0
18018;Investimento;3500;5.42;0
18019;EDUCACAO;6500;5.42;0
18020;PESSOAL;7200;5.42;0
18021;EDUCACAO;3500;5.42;0
18022;MEDICO;4000;5.42;0
18023;EDUCACAO;11000;5.42;0
18024;Investimento;9000;5.42;0
18025;Quitar outras dividas;10000;5.42;0
18026;MEDICO;3600;5.42;0
18027;PESSOAL;11000;5.42;0
18028;Quitar outras dividas;11000;5.42;0
18029;Investimento;10800;5.42;0
18030;Quitar outras dividas;8500;5.42;0
18031;PESSOAL;6000;5.42;0
18032;EDUCACAO;4000;5.42;0
18033;MEDICO;4000;5.42;0
18034;EDUCACAO;4000;5.42;0
18035;Quitar outras dividas;10000;5.42;0
18036;Investimento;4000;5.42;0
18037;MEDICO;4000;5.42;0
18038;EDUCACAO;4000;5.42;0
18039;Reforma da Casa;5600;5.42;0
18040;Quitar outras dividas;4000;5.42;0
18041;Reforma da Casa;4000;5.42;0
18042;MEDICO;4000;5.42;0
18043;MEDICO;4000;5.42;0
18044;EDUCACAO;4000;5.42;0
18045;MEDICO;4000;5.42;0
18046;Investimento;7500;5.42;0
18047;MEDICO;5000;5.42;0
18048;EDUCACAO;4800;5.42;0
18049;PESSOAL;4500;5.42;0
18050;Reforma da Casa;5300;5.42;0
18051;EDUCACAO;4800;5.42;0
18052;MEDICO;4800;5.42;0
18053;MEDICO;4800;5.42;0
18054;Investimento;8000;5.42;0
18055;PESSOAL;11000;5.42;0
18056;PESSOAL;6000;5.42;0
18057;Reforma da Casa;10000;5.42;0
18058;MEDICO;5000;5.42;0
18059;EDUCACAO;10000;5.42;0
18060;EDUCACAO;2000;5.42;0
18061;MEDICO;5000;5.42;0
18062;PESSOAL;8800;5.42;0
18063;PESSOAL;11000;5.42;0
18064;Quitar outras dividas;5000;5.42;0
18065;PESSOAL;4600;5.42;0
18066;MEDICO;6000;5.42;0
18067;Reforma da Casa;4075;5.42;0
18068;Investimento;8500;5.42;0
18069;Quitar outras dividas;7000;5.42;0
18070;Quitar outras dividas;6250;5.42;0
18071;Investimento;5000;5.42;0
18072;Investimento;5000;5.42;0
18073;PESSOAL;5000;5.42;0
18074;MEDICO;5000;5.42;0
18075;Investimento;10000;5.42;0
18076;Investimento;3000;5.42;0
18077;MEDICO;5400;5.42;0
18078;EDUCACAO;10000;5.42;0
18079;MEDICO;3000;5.42;0
18080;EDUCACAO;5500;5.42;0
18081;MEDICO;2500;5.42;0
18082;MEDICO;3500;5.42;0
18083;EDUCACAO;5700;5.42;0
18084;Reforma da Casa;4000;5.42;0
18085;MEDICO;4000;5.42;0
18086;Reforma da Casa;4500;5.42;0
18087;EDUCACAO;6000;5.42;0
18088;Quitar outras dividas;6000;5.42;0
18089;Quitar outras dividas;9600;5.42;0
18090;EDUCACAO;3500;5.42;0
18091;Quitar outras dividas;3325;5.42;0
18092;Quitar outras dividas;8000;5.42;0
18093;MEDICO;6000;5.42;0
18094;EDUCACAO;10000;5.42;1
18095;MEDICO;5000;5.42;1
18096;Investimento;6000;5.42;0
18097;PESSOAL;7000;5.42;0
18098;MEDICO;6000;5.42;0
18099;MEDICO;12000;5.42;0
18100;EDUCACAO;6000;5.42;0
18101;PESSOAL;1000;5.42;0
18102;Quitar outras dividas;5300;5.42;0
18103;MEDICO;6000;5.42;0
18104;PESSOAL;6000;5.42;0
18105;PESSOAL;6000;5.42;0
18106;MEDICO;6000;5.42;1
18107;PESSOAL;5000;5.42;0
18108;Investimento;4800;5.42;0
18109;Reforma da Casa;6800;5.42;0
18110;PESSOAL;5000;5.42;0
18111;Quitar outras dividas;1400;5.42;0
18112;Investimento;4000;5.42;0
18113;PESSOAL;2000;5.42;0
18114;Investimento;11000;5.42;0
18115;Investimento;3000;5.42;0
18116;Reforma da Casa;7200;5.42;0
18117;MEDICO;6825;5.42;0
18118;MEDICO;7000;5.42;0
18119;PESSOAL;12000;5.42;0
18120;Quitar outras dividas;4000;5.42;0
18121;Investimento;7000;5.42;0
18122;Quitar outras dividas;3850;5.42;0
18123;Reforma da Casa;6000;5.42;0
18124;EDUCACAO;2200;5.42;0
18125;EDUCACAO;7200;5.42;0
18126;EDUCACAO;7200;5.42;0
18127;Reforma da Casa;6000;5.42;0
18128;Investimento;7250;5.42;0
18129;EDUCACAO;5000;5.42;0
18130;EDUCACAO;6000;5.42;0
18131;EDUCACAO;12000;5.42;0
18132;Investimento;14000;5.42;0
18133;EDUCACAO;8000;5.42;0
18134;Quitar outras dividas;3500;5.42;0
18135;Reforma da Casa;3300;5.42;0
18136;Quitar outras dividas;4000;5.42;0
18137;Reforma da Casa;6000;5.42;0
18138;Quitar outras dividas;3000;5.42;0
18139;EDUCACAO;13000;5.42;0
18140;Investimento;2000;5.42;0
18141;PESSOAL;6000;5.42;0
18142;MEDICO;8000;5.42;0
18143;Quitar outras dividas;1500;5.42;1
18144;EDUCACAO;8500;5.42;1
18145;EDUCACAO;4000;5.42;0
18146;Quitar outras dividas;6000;5.42;0
18147;Investimento;10000;5.42;0
18148;PESSOAL;10000;5.42;0
18149;Quitar outras dividas;3200;5.42;0
18150;PESSOAL;3800;5.42;0
18151;Quitar outras dividas;8000;5.42;0
18152;MEDICO;8000;5.42;0
18153;Investimento;8000;5.42;0
18154;PESSOAL;5050;5.42;0
18155;Investimento;5000;5.42;0
18156;PESSOAL;8000;5.42;0
18157;MEDICO;5200;5.42;0
18158;Investimento;12000;5.42;0
18159;Investimento;5000;5.42;0
18160;EDUCACAO;4500;5.42;0
18161;EDUCACAO;3700;5.42;0
18162;Quitar outras dividas;4000;5.42;0
18163;Quitar outras dividas;5000;5.42;0
18164;PESSOAL;1525;5.42;0
18165;Quitar outras dividas;4000;5.42;0
18166;Reforma da Casa;2000;5.42;0
18167;Investimento;6000;5.42;0
18168;PESSOAL;10000;5.42;0
18169;MEDICO;12000;5.42;0
18170;EDUCACAO;10000;5.42;1
18171;PESSOAL;12000;5.42;0
18172;Reforma da Casa;4200;5.42;0
18173;PESSOAL;3000;5.42;0
18174;MEDICO;10000;5.42;0
18175;Investimento;5050;5.42;0
18176;EDUCACAO;10000;5.42;0
18177;EDUCACAO;13000;5.42;0
18178;Investimento;1250;5.42;0
18179;PESSOAL;14500;5.42;1
18180;Investimento;14000;5.42;0
18181;Quitar outras dividas;4500;5.42;0
18182;Quitar outras dividas;6000;5.42;0
18183;MEDICO;10000;5.42;0
18184;PESSOAL;6000;5.42;0
18185;PESSOAL;10000;5.42;0
18186;Quitar outras dividas;3500;5.42;0
18187;Quitar outras dividas;6000;5.42;0
18188;Investimento;4325;5.42;0
18189;Quitar outras dividas;4400;5.42;0
18190;MEDICO;4200;5.42;0
18191;PESSOAL;4075;5.42;0
18192;Quitar outras dividas;10000;5.42;0
18193;EDUCACAO;8400;5.42;0
18194;PESSOAL;12000;5.42;0
18195;Quitar outras dividas;3500;5.42;0
18196;PESSOAL;10000;5.42;0
18197;Reforma da Casa;10000;5.42;0
18198;EDUCACAO;6500;5.42;0
18199;EDUCACAO;10000;5.42;1
18200;EDUCACAO;12000;5.42;0
18201;EDUCACAO;11000;5.42;0
18202;EDUCACAO;3000;5.42;0
18203;Investimento;6400;5.42;0
18204;Reforma da Casa;11500;5.42;0
18205;EDUCACAO;9600;5.42;0
18206;Quitar outras dividas;9600;5.42;0
18207;MEDICO;10025;5.42;0
18208;Quitar outras dividas;3600;5.42;0
18209;PESSOAL;11200;5.42;0
18210;EDUCACAO;4000;5.42;0
18211;Investimento;3300;5.42;0
18212;EDUCACAO;5000;5.42;0
18213;Investimento;5500;5.42;0
18214;Quitar outras dividas;10250;5.42;0
18215;Quitar outras dividas;12000;5.42;1
18216;Reforma da Casa;4000;5.42;0
18217;Quitar outras dividas;1000;5.42;0
18218;PESSOAL;12000;5.42;0
18219;Investimento;12000;5.42;0
18220;Quitar outras dividas;14400;5.42;0
18221;PESSOAL;4200;5.42;0
18222;MEDICO;11600;5.42;0
18223;EDUCACAO;5000;5.42;0
18224;EDUCACAO;5500;5.42;0
18225;Investimento;12000;5.42;0
18226;Quitar outras dividas;12000;5.42;0
18227;EDUCACAO;8000;5.42;0
18228;PESSOAL;10000;5.42;0
18229;EDUCACAO;4000;5.42;0
18230;EDUCACAO;5000;5.42;0
18231;MEDICO;3600;5.42;0
18232;Reforma da Casa;12800;5.42;0
18233;Investimento;2000;5.42;0
18234;Investimento;2000;5.42;0
18235;EDUCACAO;10400;5.42;0
18236;PESSOAL;12000;5.42;0
18237;PESSOAL;10000;5.42;0
18238;Investimento;12000;5.42;0
18239;EDUCACAO;4000;5.42;0
18240;MEDICO;10000;5.42;0
18241;EDUCACAO;2000;5.42;0
18242;MEDICO;6000;5.42;0
18243;MEDICO;3275;5.42;0
18244;Reforma da Casa;2000;5.42;0
18245;Reforma da Casa;14000;5.42;0
18246;PESSOAL;13000;5.42;0
18247;PESSOAL;11000;5.42;0
18248;EDUCACAO;11525;5.42;0
18249;Reforma da Casa;8000;5.42;0
18250;EDUCACAO;9050;5.42;0
18251;MEDICO;2000;5.42;0
18252;MEDICO;2000;5.42;0
18253;Quitar outras dividas;3500;5.42;0
18254;Quitar outras dividas;5600;5.42;0
18255;EDUCACAO;1800;5.42;0
18256;Reforma da Casa;5000;5.42;0
18257;MEDICO;8500;5.42;0
18258;EDUCACAO;12000;5.42;0
18259;EDUCACAO;5275;5.42;0
18260;Quitar outras dividas;3750;5.42;0
18261;PESSOAL;10000;5.42;0
18262;MEDICO;10000;5.42;0
18263;EDUCACAO;10000;5.42;0
18264;MEDICO;4000;5.42;0
18265;Quitar outras dividas;9500;5.42;0
18266;MEDICO;2000;5.42;0
18267;EDUCACAO;1500;5.42;0
18268;Reforma da Casa;6000;5.42;0
18269;MEDICO;6000;5.42;0
18270;EDUCACAO;6000;5.42;0
18271;PESSOAL;13500;5.42;0
18272;MEDICO;6000;5.42;0
18273;Reforma da Casa;3000;5.42;0
18274;PESSOAL;12000;5.42;0
18275;Quitar outras dividas;10000;5.42;0
18276;PESSOAL;12000;5.42;1
18277;Quitar outras dividas;12000;5.42;0
18278;Quitar outras dividas;5000;5.42;0
18279;EDUCACAO;10000;5.42;0
18280;PESSOAL;5000;5.42;0
18281;MEDICO;4000;5.42;0
18282;MEDICO;4000;5.42;0
18283;Investimento;3000;5.42;0
18284;PESSOAL;12000;5.42;0
18285;MEDICO;1500;5.42;0
18286;Investimento;1525;5.42;0
18287;Quitar outras dividas;5600;5.42;0
18288;Quitar outras dividas;8500;5.42;0
18289;PESSOAL;11000;5.42;0
18290;Quitar outras dividas;5050;5.42;0
18291;Investimento;2100;5.42;0
18292;EDUCACAO;6000;5.42;0
18293;Investimento;11000;5.42;0
18294;Reforma da Casa;8000;5.42;0
18295;Investimento;3500;5.42;0
18296;Investimento;5500;5.42;0
18297;Reforma da Casa;6000;5.42;0
18298;Reforma da Casa;7000;5.42;0
18299;MEDICO;6000;5.42;0
18300;Reforma da Casa;10000;5.42;0
18301;Investimento;6000;5.42;0
18302;Quitar outras dividas;3500;5.42;0
18303;PESSOAL;4000;5.42;0
18304;Investimento;12000;5.42;0
18305;Quitar outras dividas;11000;5.42;0
18306;PESSOAL;13000;5.42;0
18307;EDUCACAO;1300;5.42;0
18308;Investimento;12000;5.42;0
18309;Investimento;14000;5.42;0
18310;Investimento;5050;5.42;0
18311;MEDICO;8500;5.42;1
18312;PESSOAL;5000;5.42;0
18313;PESSOAL;3500;5.42;0
18314;Investimento;12000;5.42;1
18315;EDUCACAO;5275;5.42;0
18316;EDUCACAO;10800;5.42;0
18317;MEDICO;5500;5.42;0
18318;MEDICO;7275;5.42;1
18319;Investimento;6400;5.42;0
18320;PESSOAL;8300;5.42;0
18321;Investimento;4500;5.42;0
18322;EDUCACAO;5600;5.42;0
18323;MEDICO;2400;5.42;0
18324;Reforma da Casa;1800;5.42;0
18325;EDUCACAO;2000;5.42;0
18326;PESSOAL;2000;5.42;1
18327;Investimento;9000;5.42;0
18328;MEDICO;2425;5.42;0
18329;Investimento;12000;5.42;0
18330;Reforma da Casa;3000;5.42;1
18331;EDUCACAO;3000;5.42;0
18332;MEDICO;3000;5.42;0
18333;Investimento;3000;5.42;0
18334;MEDICO;3000;5.42;0
18335;EDUCACAO;5400;5.42;0
18336;Investimento;3000;5.42;0
18337;Quitar outras dividas;12000;5.42;0
18338;Reforma da Casa;3000;5.42;0
18339;Investimento;3000;5.42;0
18340;MEDICO;2000;5.42;0
18341;PESSOAL;8000;5.42;0
18342;PESSOAL;6000;5.42;0
18343;MEDICO;3075;5.42;0
18344;Investimento;9600;5.42;0
18345;Investimento;1200;5.42;0
18346;Investimento;5000;5.42;0
18347;PESSOAL;10400;5.42;0
18348;PESSOAL;5500;5.42;0
18349;Investimento;6425;5.42;0
18350;MEDICO;6500;5.42;0
18351;Investimento;4000;5.42;0
18352;Reforma da Casa;11200;5.42;0
18353;PESSOAL;3200;5.42;0
18354;MEDICO;5000;5.42;0
18355;PESSOAL;4500;5.42;0
18356;Quitar outras dividas;4800;5.42;0
18357;Reforma da Casa;6000;5.42;0
18358;Quitar outras dividas;10375;5.42;0
18359;Investimento;11000;5.42;0
18360;Investimento;5000;5.42;0
18361;Quitar outras dividas;5000;5.42;0
18362;MEDICO;5000;5.42;0
18363;Quitar outras dividas;5000;5.42;0
18364;Quitar outras dividas;5000;5.42;0
18365;PESSOAL;4625;5.42;0
18366;Reforma da Casa;9000;5.42;0
18367;PESSOAL;9000;5.42;0
18368;Investimento;7000;5.42;0
18369;Reforma da Casa;5000;5.42;0
18370;Investimento;6000;5.42;0
18371;EDUCACAO;7500;5.42;0
18372;PESSOAL;5200;5.42;0
18373;MEDICO;8000;5.42;0
18374;MEDICO;6000;5.42;0
18375;Quitar outras dividas;5650;5.42;0
18376;Investimento;4500;5.42;0
18377;Reforma da Casa;5200;5.42;0
18378;PESSOAL;6000;5.42;0
18379;Investimento;11050;5.42;0
18380;MEDICO;2500;5.42;0
18381;MEDICO;9600;5.42;0
18382;Investimento;12000;5.42;0
18383;MEDICO;4000;5.42;0
18384;MEDICO;4000;5.42;0
18385;Investimento;6000;5.42;0
18386;PESSOAL;7025;5.42;1
18387;Reforma da Casa;6000;5.42;0
18388;Quitar outras dividas;6000;5.42;0
18389;MEDICO;5000;5.42;0
18390;EDUCACAO;6475;5.42;0
18391;Investimento;12800;5.42;0
18392;Quitar outras dividas;11000;5.42;0
18393;Reforma da Casa;7200;5.42;0
18394;Investimento;7200;5.42;0
18395;EDUCACAO;7500;5.42;0
18396;Investimento;5600;5.42;0
18397;Reforma da Casa;4000;5.42;0
18398;Reforma da Casa;3000;5.42;0
18399;PESSOAL;2000;5.42;0
18400;Quitar outras dividas;5000;5.42;0
18401;MEDICO;7000;5.42;0
18402;Quitar outras dividas;3600;5.42;0
18403;Reforma da Casa;5000;5.42;1
18404;Investimento;5000;5.42;0
18405;Reforma da Casa;5000;5.42;0
18406;Investimento;1000;5.42;0
18407;Quitar outras dividas;12000;5.42;0
18408;MEDICO;1600;5.42;0
18409;Quitar outras dividas;3200;5.42;0
18410;Investimento;6500;5.42;0
18411;Investimento;3000;5.42;0
18412;Reforma da Casa;9600;5.42;0
18413;EDUCACAO;3000;5.42;0
18414;PESSOAL;5600;5.42;0
18415;PESSOAL;3000;5.42;0
18416;PESSOAL;6000;5.42;0
18417;PESSOAL;4200;5.42;0
18418;Quitar outras dividas;15000;5.42;0
18419;Quitar outras dividas;4250;5.42;0
18420;MEDICO;7000;5.42;0
18421;EDUCACAO;6000;5.42;0
18422;MEDICO;7400;5.42;0
18423;PESSOAL;10000;5.42;0
18424;PESSOAL;10000;5.42;0
18425;Reforma da Casa;4000;5.42;0
18426;MEDICO;4200;5.42;0
18427;MEDICO;8000;5.42;0
18428;MEDICO;4000;5.42;1
18429;Investimento;8000;5.42;0
18430;MEDICO;10000;5.42;0
18431;PESSOAL;12000;5.42;0
18432;Quitar outras dividas;9000;5.42;1
18433;PESSOAL;10000;5.42;0
18434;Reforma da Casa;5000;5.42;0
18435;Investimento;8000;5.42;0
18436;Investimento;12000;5.42;1
18437;EDUCACAO;12000;5.42;0
18438;Reforma da Casa;9000;5.42;0
18439;Quitar outras dividas;3000;5.42;0
18440;PESSOAL;6000;5.42;0
18441;Reforma da Casa;6000;5.42;0
18442;MEDICO;6000;5.42;0
18443;Investimento;4800;5.42;0
18444;PESSOAL;6000;5.42;0
18445;Reforma da Casa;7000;5.42;0
18446;Quitar outras dividas;10000;5.42;0
18447;PESSOAL;3000;5.42;0
18448;EDUCACAO;9000;5.42;0
18449;Investimento;6000;5.42;0
18450;Quitar outras dividas;11200;5.42;0
18451;MEDICO;8000;5.42;0
18452;PESSOAL;1500;5.42;0
18453;PESSOAL;4500;5.42;0
18454;Investimento;10000;5.42;0
18455;Investimento;12000;5.42;0
18456;MEDICO;5000;5.42;0
18457;Reforma da Casa;14000;5.42;0
18458;MEDICO;4500;5.42;0
18459;MEDICO;9950;5.42;0
18460;Quitar outras dividas;14000;5.42;0
18461;PESSOAL;10000;5.42;0
18462;EDUCACAO;5000;5.42;0
18463;Investimento;3525;5.42;0
18464;Reforma da Casa;5000;5.42;0
18465;EDUCACAO;10200;5.42;0
18466;Quitar outras dividas;6000;5.42;0
18467;Quitar outras dividas;9975;5.42;0
18468;Quitar outras dividas;16800;5.42;0
18469;Quitar outras dividas;1800;5.42;0
18470;MEDICO;14500;5.42;0
18471;Quitar outras dividas;5000;5.42;0
18472;EDUCACAO;10000;5.42;0
18473;EDUCACAO;6000;5.42;0
18474;Reforma da Casa;11200;5.42;0
18475;Reforma da Casa;2000;5.42;0
18476;Investimento;8500;5.42;0
18477;Reforma da Casa;9500;5.42;0
18478;MEDICO;16500;5.42;0
18479;PESSOAL;2400;5.42;0
18480;PESSOAL;15000;5.42;0
18481;MEDICO;14400;5.42;0
18482;EDUCACAO;1000;5.42;0
18483;EDUCACAO;11000;5.42;0
18484;Investimento;9800;5.42;0
18485;MEDICO;5500;5.42;0
18486;Investimento;12000;5.42;0
18487;Reforma da Casa;7000;5.42;0
18488;PESSOAL;9000;5.42;0
18489;MEDICO;6500;5.42;0
18490;Quitar outras dividas;1800;5.42;0
18491;EDUCACAO;5000;5.42;0
18492;Quitar outras dividas;6500;5.42;0
18493;Reforma da Casa;2500;5.42;0
18494;Investimento;4250;5.42;0
18495;MEDICO;6475;5.42;0
18496;Reforma da Casa;6000;5.42;0
18497;EDUCACAO;6000;5.42;0
18498;Quitar outras dividas;5200;5.42;0
18499;MEDICO;3000;5.42;0
18500;PESSOAL;5000;5.42;0
18501;Quitar outras dividas;9000;5.42;0
18502;MEDICO;12000;5.42;0
18503;Quitar outras dividas;12000;5.42;1
18504;Quitar outras dividas;4000;5.42;0
18505;MEDICO;4500;5.42;0
18506;EDUCACAO;3200;5.42;0
18507;Investimento;11050;5.42;0
18508;Investimento;10000;5.42;0
18509;MEDICO;15000;5.42;0
18510;Quitar outras dividas;8000;5.42;0
18511;Quitar outras dividas;6500;5.42;0
18512;MEDICO;5000;5.42;0
18513;EDUCACAO;6000;5.42;0
18514;Quitar outras dividas;6000;5.42;0
18515;Quitar outras dividas;7000;5.42;1
18516;MEDICO;3000;5.42;1
18517;MEDICO;4375;5.42;1
18518;PESSOAL;3000;5.42;1
18519;EDUCACAO;1000;5.42;0
18520;Reforma da Casa;2250;5.42;0
18521;PESSOAL;10000;5.42;0
18522;EDUCACAO;10800;5.42;0
18523;MEDICO;3825;5.42;0
18524;Reforma da Casa;2500;5.42;0
18525;Reforma da Casa;15000;5.42;0
18526;MEDICO;4500;5.42;0
18527;Investimento;7475;5.42;0
18528;EDUCACAO;5000;5.42;0
18529;MEDICO;8875;5.42;0
18530;PESSOAL;5000;5.42;0
18531;Investimento;8000;5.42;0
18532;Quitar outras dividas;3000;5.42;0
18533;Investimento;4500;5.42;0
18534;MEDICO;6000;5.42;0
18535;MEDICO;6200;5.42;0
18536;Quitar outras dividas;4000;5.42;0
18537;PESSOAL;5000;5.42;0
18538;PESSOAL;10000;5.42;0
18539;PESSOAL;6000;5.42;0
18540;EDUCACAO;7000;5.42;0
18541;MEDICO;8000;5.42;0
18542;Reforma da Casa;14400;5.42;0
18543;Quitar outras dividas;6000;5.42;0
18544;Investimento;5600;5.42;0
18545;Quitar outras dividas;10000;5.42;0
18546;Reforma da Casa;4800;5.42;0
18547;Quitar outras dividas;12000;5.42;0
18548;EDUCACAO;12000;5.42;0
18549;Investimento;5600;5.42;0
18550;PESSOAL;6000;5.42;0
18551;Quitar outras dividas;7000;5.42;1
18552;Reforma da Casa;3350;5.42;0
18553;Quitar outras dividas;12500;5.42;0
18554;Reforma da Casa;3000;5.42;0
18555;PESSOAL;5100;5.42;0
18556;PESSOAL;6000;5.42;0
18557;Investimento;6600;5.42;0
18558;MEDICO;6000;5.42;0
18559;Investimento;10000;5.42;0
18560;Quitar outras dividas;14500;5.42;0
18561;Reforma da Casa;2500;5.42;0
18562;Reforma da Casa;14500;5.42;0
18563;Reforma da Casa;12500;5.42;0
18564;Quitar outras dividas;3000;5.42;1
18565;MEDICO;3000;5.42;0
18566;PESSOAL;8875;5.42;0
18567;MEDICO;11000;5.42;0
18568;Quitar outras dividas;7700;5.42;0
18569;Reforma da Casa;9500;5.42;0
18570;PESSOAL;6000;5.42;0
18571;PESSOAL;6000;5.42;0
18572;EDUCACAO;5375;5.79;1
18573;EDUCACAO;7500;5.79;0
18574;Investimento;4000;5.79;0
18575;PESSOAL;4800;5.79;0
18576;PESSOAL;8000;5.79;0
18577;Investimento;5000;5.79;0
18578;EDUCACAO;10000;5.79;0
18579;EDUCACAO;6000;5.79;0
18580;Quitar outras dividas;3000;5.79;0
18581;EDUCACAO;1475;5.79;0
18582;MEDICO;5000;5.79;0
18583;EDUCACAO;1500;5.79;0
18584;EDUCACAO;1500;5.79;0
18585;Quitar outras dividas;2000;5.79;0
18586;Investimento;2000;5.79;0
18587;Quitar outras dividas;3800;5.79;0
18588;MEDICO;2200;5.79;0
