ID;idade;renda_ano;moradia;anos_trabalho_atual;dados_contato;anos_hist_credito
10147;26;33996;aluguel;1;0;2
17268;26;33996;aluguel;2;0;3
1473;26;34000;aluguel;0;0;3
2253;26;34000;aluguel;2;0;2
2721;26;34000;FINANCIADA;6;0;4
2734;26;34000;FINANCIADA;5;0;4
2736;26;34000;FINANCIADA;8;0;4
4081;26;34000;FINANCIADA;5;0;3
4094;26;34000;FINANCIADA;3;0;3
4213;26;34000;FINANCIADA;4;0;4
5335;26;34000;aluguel;1;0;3
5843;26;34000;aluguel;3;1;2
5844;26;34000;aluguel;1;0;3
6306;26;34000;aluguel;6;0;4
7665;26;34000;aluguel;10;0;3
8223;26;34000;aluguel;5;0;3
9137;26;34000;aluguel;8;0;4
10771;26;34000;aluguel;5;1;3
10966;26;34000;aluguel;4;1;3
12252;26;34000;aluguel;2;0;3
15710;26;34000;aluguel;3;1;2
17350;26;34000;aluguel;3;1;3
17801;26;34000;FINANCIADA;6;0;2
17818;26;34000;aluguel;5;0;4
8014;26;34099;aluguel;2;0;3
12090;26;34100;aluguel;0;0;3
12264;26;34138;aluguel;3;0;2
3157;26;34200;aluguel;1;0;4
7554;26;34200;aluguel;2;1;3
10073;26;34200;aluguel;9;0;3
9810;26;34320;aluguel;2;0;2
10968;26;34400;aluguel;5;0;3
2799;26;34515;FINANCIADA;11;0;4
13512;26;34656;propria;2;0;2
2813;26;34800;FINANCIADA;4;0;4
14724;26;34988;aluguel;9;0;2
10569;26;34995;aluguel;4;0;2
1215;26;35000;aluguel;2;0;4
2217;26;35000;aluguel;5;1;3
2343;26;35000;aluguel;2;0;3
2843;26;35000;propria;3;0;2
2873;26;35000;FINANCIADA;10;0;3
2892;26;35000;FINANCIADA;3;0;3
2935;26;35000;propria;1;0;4
2947;26;35000;propria;;0;4
2951;26;35000;FINANCIADA;0;0;2
2956;26;35000;FINANCIADA;0;0;3
2958;26;35000;FINANCIADA;10;0;3
2985;26;35000;FINANCIADA;10;0;4
3002;26;35000;FINANCIADA;1;0;3
3033;26;35000;FINANCIADA;1;1;2
3041;26;35000;FINANCIADA;1;0;4
4415;26;35000;aluguel;0;0;2
7395;26;35000;aluguel;0;0;4
7758;26;35000;aluguel;5;0;4
8710;26;35000;aluguel;10;0;3
8822;26;35000;aluguel;0;1;2
12278;26;35000;aluguel;0;1;2
13326;26;35000;propria;1;0;3
13443;26;35000;propria;1;0;4
13623;26;35000;aluguel;10;0;2
14334;26;35000;aluguel;;0;3
14401;26;35000;aluguel;7;0;3
14477;26;35000;aluguel;9;0;2
14852;26;35000;aluguel;3;0;3
16207;26;35000;aluguel;10;0;3
16567;26;35000;FINANCIADA;10;0;3
17126;26;35000;aluguel;2;0;2
17155;26;35000;aluguel;0;1;3
17416;26;35000;aluguel;0;0;3
9631;26;35500;aluguel;10;0;4
1529;26;35652;aluguel;5;0;4
4842;26;35880;aluguel;2;0;4
9619;26;35960;aluguel;10;0;3
2275;26;36000;aluguel;6;0;4
2593;26;36000;aluguel;3;0;4
3170;26;36000;FINANCIADA;6;0;4
3189;26;36000;FINANCIADA;5;0;3
3202;26;36000;FINANCIADA;2;0;2
3270;26;36000;FINANCIADA;10;0;4
3317;26;36000;FINANCIADA;2;0;2
3327;26;36000;FINANCIADA;6;0;3
3334;26;36000;FINANCIADA;3;0;4
3350;26;36000;propria;;0;2
3358;26;36000;FINANCIADA;10;0;3
3394;26;36000;FINANCIADA;0;0;4
3409;26;36000;FINANCIADA;10;0;2
3410;26;36000;FINANCIADA;8;1;4
3478;26;36000;aluguel;7;1;4
3558;26;36000;aluguel;1;0;4
3872;26;36000;aluguel;0;0;2
3922;26;36000;aluguel;2;0;2
4674;26;36000;FINANCIADA;3;0;4
4693;26;36000;FINANCIADA;1;0;2
4790;26;36000;FINANCIADA;2;0;2
4848;26;36000;aluguel;4;0;4
4873;26;36000;FINANCIADA;10;1;3
5763;26;36000;aluguel;;0;2
5847;26;36000;aluguel;2;0;2
6025;26;36000;aluguel;0;1;3
7562;26;36000;aluguel;10;0;3
7778;26;36000;aluguel;1;0;3
7844;26;36000;aluguel;;1;2
7847;26;36000;aluguel;3;1;4
8239;26;36000;aluguel;10;0;3
8515;26;36000;aluguel;3;0;2
9716;26;36000;aluguel;5;0;2
10603;26;36000;aluguel;7;0;3
11967;26;36000;aluguel;4;0;3
14338;26;36000;aluguel;2;0;3
14657;26;36000;aluguel;2;0;3
16691;26;36000;aluguel;;0;4
14496;26;36108;aluguel;7;0;3
7779;26;36120;aluguel;0;0;4
13316;26;36120;aluguel;3;0;4
3420;26;36194;FINANCIADA;10;0;3
4863;26;36225;aluguel;2;0;4
2058;26;36400;aluguel;4;0;2
4865;26;36400;aluguel;3;0;4
3449;26;36588;FINANCIADA;;0;3
3452;26;36636;FINANCIADA;;0;2
6091;26;36800;aluguel;0;0;3
16049;26;36800;aluguel;0;0;4
8747;26;36903;aluguel;3;0;2
10162;26;36996;aluguel;8;1;4
16543;26;36996;aluguel;8;1;2
2010;26;37000;aluguel;0;0;4
2350;26;37000;aluguel;2;0;3
3491;26;37000;FINANCIADA;7;0;4
3526;26;37000;FINANCIADA;4;0;3
7254;26;37000;aluguel;10;0;3
7645;26;37000;aluguel;0;0;2
14340;26;37000;aluguel;5;0;4
17440;26;37000;aluguel;0;0;2
8154;26;37086;aluguel;7;0;4
3556;26;37200;FINANCIADA;1;0;2
5077;26;37200;FINANCIADA;10;0;2
2351;26;37225;aluguel;4;0;3
2213;26;37500;aluguel;6;1;3
3587;26;37500;FINANCIADA;4;0;4
10666;26;37500;aluguel;3;1;3
10667;26;37500;aluguel;1;0;3
16454;26;37500;aluguel;3;1;2
14572;26;37680;aluguel;5;0;3
17154;26;37680;aluguel;5;1;2
5117;26;37800;FINANCIADA;10;0;4
3609;26;37820;FINANCIADA;3;0;4
16008;26;37820;FINANCIADA;3;0;2
7565;26;37850;aluguel;1;0;2
1386;26;38000;aluguel;6;1;3
2203;26;38000;aluguel;3;0;2
3615;26;38000;FINANCIADA;1;0;2
3636;26;38000;FINANCIADA;1;0;3
3643;26;38000;FINANCIADA;5;0;2
6984;26;38000;aluguel;0;0;3
7795;26;38000;aluguel;5;0;3
8518;26;38000;aluguel;6;0;4
8771;26;38000;aluguel;4;0;4
10679;26;38000;aluguel;6;0;3
10682;26;38000;aluguel;10;0;3
12325;26;38000;aluguel;0;0;4
17386;26;38000;FINANCIADA;10;0;3
3722;26;38004;FINANCIADA;3;0;2
10692;26;38004;aluguel;3;0;3
3733;26;38100;FINANCIADA;6;0;3
3746;26;38244;FINANCIADA;6;0;3
5209;26;38340;FINANCIADA;7;0;4
3752;26;38376;FINANCIADA;3;0;3
3006;26;38400;aluguel;7;0;2
3776;26;38400;propria;2;0;2
3780;26;38400;propria;1;0;3
3805;26;38400;FINANCIADA;5;0;3
3818;26;38400;FINANCIADA;;0;4
8031;26;38400;aluguel;2;0;2
8250;26;38400;aluguel;10;0;2
9979;26;38400;aluguel;8;1;2
12344;26;38400;aluguel;0;0;4
12348;26;38400;aluguel;0;0;2
12508;26;38400;propria;;0;2
16154;26;38400;aluguel;7;0;2
10706;26;38832;aluguel;0;0;2
3861;26;38904;FINANCIADA;1;0;2
2642;26;39000;aluguel;11;1;2
3892;26;39000;FINANCIADA;10;0;3
5346;26;39000;FINANCIADA;0;1;3
5574;26;39000;FINANCIADA;4;0;3
8785;26;39000;aluguel;2;0;2
13306;26;39000;aluguel;5;0;2
14517;26;39000;aluguel;2;0;4
14806;26;39000;aluguel;1;1;4
14816;26;39000;aluguel;3;0;2
16102;26;39000;aluguel;2;0;2
5606;26;39200;FINANCIADA;2;0;3
5625;26;39500;FINANCIADA;6;0;4
4906;26;39516;aluguel;0;0;3
3937;26;39600;aluguel;3;0;4
6526;26;39600;aluguel;3;0;3
3960;26;39672;FINANCIADA;10;0;4
2014;26;39900;aluguel;1;0;3
3980;26;39990;FINANCIADA;3;1;2
4016;26;39996;propria;10;1;3
4030;26;39996;FINANCIADA;10;0;3
4433;26;39996;aluguel;5;0;4
7006;26;39996;aluguel;2;0;2
12372;26;39996;aluguel;0;0;4
14698;26;39996;aluguel;10;1;3
16993;26;39996;aluguel;0;0;3
547;26;40000;aluguel;3;0;4
1526;26;40000;aluguel;1;0;3
2215;26;40000;aluguel;3;0;2
4042;26;40000;FINANCIADA;10;0;2
4124;26;40000;FINANCIADA;3;0;3
4128;26;40000;FINANCIADA;6;0;2
4142;26;40000;FINANCIADA;5;0;2
4178;26;40000;propria;0;0;2
4212;26;40000;FINANCIADA;5;0;3
4228;26;40000;aluguel;0;0;2
4237;26;40000;FINANCIADA;10;0;2
4256;26;40000;propria;0;0;4
4293;26;40000;FINANCIADA;5;0;4
4324;26;40000;FINANCIADA;3;0;4
4361;26;40000;FINANCIADA;6;1;4
4367;26;40000;FINANCIADA;3;0;4
4393;26;40000;FINANCIADA;10;0;3
4408;26;40000;propria;0;0;4
4919;26;40000;aluguel;11;0;3
4935;26;40000;aluguel;0;1;3
4937;26;40000;aluguel;1;1;2
4940;26;40000;aluguel;3;0;3
5033;26;40000;aluguel;0;1;2
6085;26;40000;aluguel;4;0;2
6433;26;40000;aluguel;4;0;2
9573;26;40000;aluguel;0;0;4
10170;26;40000;aluguel;3;0;4
10747;26;40000;aluguel;10;0;3
10783;26;40000;aluguel;2;0;4
11894;26;40000;aluguel;3;0;3
12378;26;40000;aluguel;0;0;3
12380;26;40000;aluguel;2;0;2
12383;26;40000;aluguel;2;0;2
12389;26;40000;aluguel;1;0;2
13295;26;40000;aluguel;4;0;2
14708;26;40000;aluguel;4;0;3
14715;26;40000;aluguel;2;1;3
14872;26;40000;aluguel;0;1;3
16183;26;40000;aluguel;10;0;4
16490;26;40000;aluguel;0;1;2
16697;26;40000;aluguel;2;0;2
16715;26;40000;propria;0;0;4
17670;26;40000;aluguel;11;0;3
1527;26;40044;aluguel;1;0;4
7323;26;40100;aluguel;3;0;4
3907;26;40200;aluguel;1;0;4
4426;26;40224;FINANCIADA;0;0;2
4428;26;40272;FINANCIADA;3;0;3
5344;26;40500;aluguel;;0;2
4447;26;40610;FINANCIADA;7;0;4
4448;26;40720;FINANCIADA;4;1;3
4474;26;40800;FINANCIADA;3;0;2
12399;26;40800;aluguel;2;0;2
1500;26;41000;aluguel;1;0;4
4502;26;41000;FINANCIADA;5;0;3
4508;26;41000;propria;7;0;4
5959;26;41000;aluguel;10;0;4
7400;26;41000;aluguel;3;1;4
7401;26;41000;aluguel;1;0;2
7459;26;41000;aluguel;4;0;3
12805;26;41000;aluguel;8;0;3
4555;26;41004;FINANCIADA;5;0;3
12817;26;41004;aluguel;2;0;2
8157;26;41400;aluguel;5;0;4
16144;26;41400;aluguel;5;0;2
12055;26;41500;aluguel;9;0;3
5945;26;41682;FINANCIADA;7;1;3
12104;26;41784;aluguel;0;0;4
12040;26;41892;aluguel;8;0;4
16128;26;41892;aluguel;8;1;4
549;26;42000;aluguel;0;1;4
1187;26;42000;aluguel;0;0;3
1622;26;42000;aluguel;1;1;3
2052;26;42000;aluguel;4;0;4
3184;26;42000;aluguel;3;0;4
3447;26;42000;aluguel;2;0;2
4241;26;42000;aluguel;3;0;2
4465;26;42000;aluguel;2;0;2
4831;26;42000;FINANCIADA;0;0;3
4854;26;42000;FINANCIADA;4;0;4
4875;26;42000;FINANCIADA;11;0;2
4960;26;42000;aluguel;6;0;4
4981;26;42000;aluguel;2;1;4
5056;26;42000;aluguel;3;0;3
5353;26;42000;aluguel;0;0;4
6466;26;42000;aluguel;3;0;2
6474;26;42000;aluguel;0;0;4
6475;26;42000;aluguel;8;0;4
7837;26;42000;aluguel;10;0;2
8272;26;42000;aluguel;0;0;4
10817;26;42000;aluguel;1;0;4
12410;26;42000;aluguel;3;0;3
12855;26;42000;aluguel;10;0;2
13276;26;42000;aluguel;6;0;3
13585;26;42000;aluguel;4;0;2
13835;26;42000;aluguel;3;0;2
13837;26;42000;aluguel;4;0;2
16001;26;42000;aluguel;2;1;2
16267;26;42000;aluguel;3;0;2
16508;26;42000;FINANCIADA;0;0;3
17056;26;42000;aluguel;6;0;2
17107;26;42000;aluguel;2;1;2
3190;26;42500;aluguel;2;1;4
9875;26;42600;aluguel;3;0;2
10824;26;42900;aluguel;3;0;3
5354;26;42996;aluguel;10;0;2
1992;26;43000;aluguel;;0;3
2372;26;43000;aluguel;3;0;2
4971;26;43000;FINANCIADA;6;0;2
4980;26;43000;FINANCIADA;9;0;3
7855;26;43000;aluguel;2;0;3
7861;26;43000;aluguel;8;0;4
8526;26;43000;aluguel;5;0;2
8862;26;43000;aluguel;1;1;3
9879;26;43000;aluguel;0;1;4
10831;26;43000;aluguel;4;0;4
14205;26;43000;aluguel;7;0;4
3010;26;43200;aluguel;5;1;4
5047;26;43200;propria;1;1;2
5055;26;43200;FINANCIADA;11;0;3
5082;26;43200;FINANCIADA;10;0;4
4998;26;43680;aluguel;5;0;4
12435;26;43680;aluguel;0;0;2
5963;26;43860;aluguel;6;0;2
5119;26;43873;propria;;0;3
958;26;44000;aluguel;0;0;4
2670;26;44000;aluguel;0;0;4
2953;26;44000;aluguel;0;0;3
3391;26;44000;aluguel;4;0;2
4303;26;44000;aluguel;5;0;4
5001;26;44000;aluguel;4;0;3
5150;26;44000;FINANCIADA;7;0;4
5161;26;44000;FINANCIADA;0;0;4
5168;26;44000;propria;10;0;2
6456;26;44000;FINANCIADA;10;1;2
6487;26;44000;FINANCIADA;3;0;3
6555;26;44000;FINANCIADA;6;0;4
6621;26;44000;FINANCIADA;4;0;3
6691;26;44000;FINANCIADA;3;0;3
6828;26;44000;FINANCIADA;8;1;3
8318;26;44000;aluguel;0;0;3
8869;26;44000;aluguel;10;0;3
9647;26;44000;aluguel;0;1;3
9884;26;44000;aluguel;4;0;2
13500;26;44000;aluguel;4;1;2
13878;26;44000;aluguel;10;0;2
16538;26;44000;aluguel;5;0;3
17087;26;44000;FINANCIADA;0;0;4
4244;26;44004;aluguel;2;0;3
5219;26;44400;FINANCIADA;;0;2
17702;26;44400;FINANCIADA;;0;3
5227;26;44470;FINANCIADA;2;0;2
4443;26;44600;aluguel;0;0;2
5253;26;44959;FINANCIADA;2;0;2
1184;26;45000;aluguel;10;0;3
1530;26;45000;aluguel;;0;4
1620;26;45000;aluguel;3;0;3
1719;26;45000;aluguel;5;1;2
3264;26;45000;aluguel;6;0;2
3369;26;45000;aluguel;3;0;2
3374;26;45000;aluguel;10;0;2
3442;26;45000;aluguel;0;0;3
4445;26;45000;aluguel;1;0;2
4449;26;45000;aluguel;2;1;4
5279;26;45000;FINANCIADA;4;0;3
5301;26;45000;FINANCIADA;6;1;4
5318;26;45000;FINANCIADA;10;0;2
5343;26;45000;FINANCIADA;10;1;2
5356;26;45000;FINANCIADA;6;0;2
5362;26;45000;FINANCIADA;9;0;4
5370;26;45000;FINANCIADA;5;0;2
5422;26;45000;FINANCIADA;10;0;4
5459;26;45000;FINANCIADA;3;1;2
5471;26;45000;FINANCIADA;10;0;4
5515;26;45000;FINANCIADA;0;0;2
5533;26;45000;FINANCIADA;1;0;2
5545;26;45000;FINANCIADA;2;0;3
5547;26;45000;FINANCIADA;10;0;4
5556;26;45000;FINANCIADA;0;1;4
5590;26;45000;propria;2;0;3
6495;26;45000;aluguel;1;0;2
6498;26;45000;aluguel;1;0;2
6507;26;45000;aluguel;3;0;2
6512;26;45000;aluguel;3;0;2
7872;26;45000;aluguel;5;0;4
7878;26;45000;aluguel;1;0;3
8873;26;45000;aluguel;5;0;2
8880;26;45000;aluguel;3;1;4
9899;26;45000;aluguel;0;0;2
9978;26;45000;aluguel;2;0;3
10866;26;45000;aluguel;2;0;3
10918;26;45000;aluguel;4;1;2
11208;26;45000;aluguel;4;0;4
11482;26;45000;aluguel;1;0;3
14583;26;45000;aluguel;5;0;2
14792;26;45000;aluguel;10;0;4
14795;26;45000;aluguel;3;0;3
16662;26;45000;aluguel;3;0;3
16664;26;45000;FINANCIADA;9;0;3
17220;26;45000;aluguel;1;0;2
17300;26;45000;aluguel;5;0;3
17445;26;45000;FINANCIADA;6;0;2
17472;26;45000;FINANCIADA;0;0;4
17828;26;45000;aluguel;3;0;4
4455;26;45243;aluguel;3;0;2
8296;26;45450;aluguel;2;0;3
10059;26;45500;aluguel;2;0;2
5631;26;45600;FINANCIADA;9;1;3
7339;26;45600;aluguel;2;0;4
7891;26;45600;aluguel;0;0;3
14602;26;45600;aluguel;5;0;3
5657;26;45608;propria;8;0;2
12111;26;45760;aluguel;8;0;4
12482;26;45806;aluguel;5;0;3
5670;26;45900;FINANCIADA;10;0;4
12483;26;45900;aluguel;0;0;3
6633;26;45928;aluguel;5;0;4
5681;26;45996;propria;5;0;2
144;26;46000;aluguel;2;0;4
2140;26;46000;aluguel;0;0;4
2379;26;46000;aluguel;10;0;4
3395;26;46000;aluguel;3;1;3
5704;26;46000;FINANCIADA;3;0;2
7211;26;46000;FINANCIADA;8;0;3
7313;26;46000;FINANCIADA;3;0;3
7576;26;46000;aluguel;2;0;4
8986;26;46000;aluguel;3;0;2
9908;26;46000;aluguel;4;0;3
17726;26;46000;aluguel;4;0;3
17754;26;46000;FINANCIADA;8;0;4
5774;26;46464;FINANCIADA;1;0;3
2380;26;46500;aluguel;1;1;3
5796;26;46800;FINANCIADA;3;0;2
5801;26;46800;FINANCIADA;;0;2
7389;26;46800;FINANCIADA;0;0;4
8299;26;46800;aluguel;6;0;3
13498;26;46800;aluguel;0;0;3
16218;26;46800;FINANCIADA;;1;3
16943;26;46800;FINANCIADA;3;0;3
11059;26;46877;aluguel;;0;2
14823;26;46890;aluguel;9;1;3
11062;26;46999;aluguel;2;0;3
146;26;47000;aluguel;0;1;2
1196;26;47000;aluguel;0;0;4
1209;26;47000;aluguel;5;0;4
3641;26;47000;aluguel;8;0;3
5046;26;47000;aluguel;1;0;4
5833;26;47000;FINANCIADA;5;0;2
5845;26;47000;propria;8;0;2
5860;26;47000;FINANCIADA;0;0;2
6548;26;47000;aluguel;1;0;4
8905;26;47000;aluguel;0;0;4
9641;26;47000;aluguel;2;0;4
10098;26;47000;aluguel;5;0;4
14825;26;47000;aluguel;7;0;4
17094;26;47000;aluguel;7;0;3
2381;26;47004;aluguel;9;1;3
11063;26;47004;aluguel;5;0;2
5916;26;47300;FINANCIADA;3;0;4
7513;26;47360;FINANCIADA;10;1;3
907;26;47500;aluguel;10;1;4
2658;26;47500;aluguel;8;0;2
119;26;48000;aluguel;2;0;4
152;26;48000;aluguel;5;0;2
406;26;48000;aluguel;4;0;3
2289;26;48000;aluguel;0;0;3
2666;26;48000;aluguel;4;0;3
3482;26;48000;aluguel;2;0;4
3949;26;48000;aluguel;3;0;2
4248;26;48000;aluguel;10;0;4
5964;26;48000;FINANCIADA;10;0;3
5994;26;48000;FINANCIADA;7;0;3
6009;26;48000;FINANCIADA;10;1;2
6027;26;48000;FINANCIADA;10;0;2
6032;26;48000;FINANCIADA;0;0;3
6038;26;48000;FINANCIADA;2;0;4
6062;26;48000;FINANCIADA;10;0;2
6070;26;48000;FINANCIADA;9;0;4
6073;26;48000;propria;3;0;4
6110;26;48000;FINANCIADA;4;0;3
6163;26;48000;propria;10;0;3
6181;26;48000;FINANCIADA;1;0;2
6184;26;48000;FINANCIADA;10;0;2
6211;26;48000;FINANCIADA;7;1;3
6217;26;48000;FINANCIADA;10;0;2
6570;26;48000;aluguel;0;0;4
6651;26;48000;aluguel;0;0;4
7580;26;48000;FINANCIADA;0;0;2
7584;26;48000;aluguel;2;1;3
7639;26;48000;FINANCIADA;11;0;2
7910;26;48000;aluguel;10;0;2
7911;26;48000;aluguel;5;0;3
7913;26;48000;aluguel;10;0;2
8931;26;48000;aluguel;3;0;3
9643;26;48000;aluguel;4;0;2
9919;26;48000;aluguel;7;0;3
10202;26;48000;aluguel;0;1;3
10937;26;48000;aluguel;10;0;2
10993;26;48000;aluguel;10;0;3
11096;26;48000;aluguel;1;0;4
11099;26;48000;aluguel;2;0;3
12521;26;48000;aluguel;0;0;3
14892;26;48000;aluguel;1;1;2
15195;26;48000;aluguel;1;1;3
16120;26;48000;aluguel;10;0;3
16615;26;48000;aluguel;5;0;3
17324;26;48000;FINANCIADA;4;0;4
17328;26;48000;aluguel;7;0;3
17538;26;48000;aluguel;1;0;3
6279;26;48500;FINANCIADA;9;0;3
6659;26;48700;aluguel;0;0;3
8934;26;48701;aluguel;3;0;4
2395;26;48996;aluguel;8;0;2
5088;26;48996;aluguel;5;0;3
639;26;49000;aluguel;0;0;3
6339;26;49000;FINANCIADA;10;0;2
6346;26;49000;FINANCIADA;10;0;2
7957;26;49000;FINANCIADA;10;0;3
9657;26;49000;aluguel;2;1;4
2697;26;49200;aluguel;;1;3
6377;26;49200;propria;11;0;3
6378;26;49200;FINANCIADA;8;0;3
6683;26;49200;aluguel;7;1;2
6389;26;49441;propria;11;0;4
8108;26;49493;FINANCIADA;6;1;3
11119;26;49571;aluguel;1;1;3
6086;26;49680;aluguel;1;1;3
6427;26;49992;FINANCIADA;10;0;2
6428;26;49995;FINANCIADA;10;0;3
573;26;50000;aluguel;7;0;3
921;26;50000;aluguel;10;0;3
988;26;50000;aluguel;5;0;3
1502;26;50000;aluguel;10;0;3
2678;26;50000;aluguel;8;0;4
2702;26;50000;aluguel;1;0;4
4489;26;50000;aluguel;0;0;3
6482;26;50000;FINANCIADA;3;0;4
6505;26;50000;propria;10;0;4
6509;26;50000;FINANCIADA;4;0;4
6518;26;50000;FINANCIADA;10;0;2
6524;26;50000;propria;6;0;2
6525;26;50000;FINANCIADA;7;0;2
6537;26;50000;propria;8;1;4
6550;26;50000;propria;10;0;4
6558;26;50000;FINANCIADA;8;0;2
6563;26;50000;FINANCIADA;5;0;3
6571;26;50000;propria;10;0;2
6603;26;50000;aluguel;4;0;3
6606;26;50000;propria;7;0;4
6615;26;50000;FINANCIADA;6;0;4
6646;26;50000;FINANCIADA;9;0;3
6652;26;50000;FINANCIADA;10;0;3
6661;26;50000;FINANCIADA;1;0;2
6722;26;50000;propria;11;0;4
6723;26;50000;FINANCIADA;10;0;3
6734;26;50000;propria;5;0;2
6785;26;50000;FINANCIADA;0;0;2
6796;26;50000;FINANCIADA;5;0;2
6846;26;50000;FINANCIADA;10;0;3
6855;26;50000;propria;4;1;2
6872;26;50000;FINANCIADA;10;1;3
6879;26;50000;FINANCIADA;2;0;3
7933;26;50000;aluguel;2;0;2
7977;26;50000;aluguel;1;0;2
8447;26;50000;aluguel;3;0;2
9644;26;50000;aluguel;2;1;3
11144;26;50000;aluguel;2;0;3
11165;26;50000;aluguel;1;0;2
11189;26;50000;aluguel;0;0;4
13334;26;50000;aluguel;1;1;3
13634;26;50000;aluguel;0;0;3
13639;26;50000;aluguel;0;0;3
14925;26;50000;aluguel;3;0;3
16255;26;50000;aluguel;10;0;3
16699;26;50000;FINANCIADA;0;0;2
16732;26;50000;aluguel;0;0;4
17136;26;50000;aluguel;0;0;2
6902;26;50004;FINANCIADA;10;0;2
6912;26;50004;FINANCIADA;10;0;2
6916;26;50004;propria;2;1;4
9929;26;50004;aluguel;0;0;4
14970;26;50004;aluguel;3;1;4
17078;26;50004;FINANCIADA;10;0;2
7938;26;50026;aluguel;3;0;4
8975;26;50049;aluguel;5;0;3
9930;26;50200;aluguel;1;0;3
16528;26;50200;aluguel;1;0;3
1416;26;50400;aluguel;1;0;3
6935;26;50400;FINANCIADA;3;0;3
6957;26;50400;propria;0;0;4
14976;26;50400;aluguel;10;0;2
11046;26;50500;aluguel;0;0;4
6976;26;50648;FINANCIADA;8;0;4
9931;26;50760;aluguel;3;0;2
3224;26;51000;aluguel;3;1;4
5442;26;51000;aluguel;10;0;4
5884;26;51000;aluguel;3;1;2
5975;26;51000;aluguel;5;0;2
6998;26;51000;FINANCIADA;11;0;3
7011;26;51000;FINANCIADA;2;0;4
7014;26;51000;FINANCIADA;10;0;3
7021;26;51000;FINANCIADA;3;0;4
7028;26;51000;FINANCIADA;2;0;4
7059;26;51000;FINANCIADA;3;0;3
8327;26;51000;FINANCIADA;5;0;4
8332;26;51000;FINANCIADA;10;1;3
13518;26;51000;aluguel;10;0;4
16274;26;51000;FINANCIADA;2;0;4
17101;26;51000;aluguel;10;0;2
17516;26;51000;FINANCIADA;10;1;2
9648;26;51300;aluguel;9;0;3
6630;26;51356;aluguel;4;0;4
9940;26;51400;aluguel;4;0;2
6631;26;51500;aluguel;3;0;3
7101;26;51500;propria;10;0;2
7104;26;51500;FINANCIADA;7;0;3
7105;26;51500;FINANCIADA;3;1;4
5444;26;51600;aluguel;1;0;2
5886;26;51600;aluguel;10;0;3
7122;26;51600;propria;10;0;3
16851;26;51600;aluguel;10;0;2
17463;26;51600;propria;10;0;4
17486;26;51600;aluguel;1;0;2
7128;26;51700;propria;2;0;4
9943;26;51840;aluguel;9;0;4
1629;26;51996;aluguel;10;1;4
7143;26;51996;FINANCIADA;8;0;3
7166;26;51996;FINANCIADA;10;0;3
8443;26;51996;FINANCIADA;2;0;4
9650;26;51996;aluguel;8;1;2
11222;26;51996;aluguel;1;1;4
16016;26;51996;aluguel;1;0;4
16442;26;51996;FINANCIADA;2;0;3
2389;26;52000;aluguel;6;1;2
4491;26;52000;aluguel;2;0;2
4501;26;52000;aluguel;6;0;4
5401;26;52000;aluguel;5;0;3
6638;26;52000;aluguel;10;0;3
7194;26;52000;FINANCIADA;2;0;4
7195;26;52000;propria;10;0;3
7203;26;52000;FINANCIADA;6;0;2
7215;26;52000;propria;10;0;3
7241;26;52000;propria;10;1;4
7243;26;52000;FINANCIADA;7;0;2
7249;26;52000;FINANCIADA;10;0;2
7280;26;52000;FINANCIADA;2;0;4
7281;26;52000;FINANCIADA;6;0;4
7283;26;52000;FINANCIADA;3;0;4
7315;26;52000;FINANCIADA;0;0;2
7317;26;52000;FINANCIADA;10;0;3
7321;26;52000;FINANCIADA;7;0;3
7949;26;52000;aluguel;11;0;3
8984;26;52000;aluguel;3;0;4
16695;26;52000;FINANCIADA;6;0;2
17025;26;52000;FINANCIADA;2;0;4
17417;26;52000;propria;10;1;4
6039;26;52500;aluguel;0;0;2
7350;26;52500;FINANCIADA;0;0;2
13337;26;52582;aluguel;3;0;4
7362;26;52700;FINANCIADA;7;0;3
10516;26;52700;FINANCIADA;3;0;2
10521;26;52703;FINANCIADA;5;0;4
8552;26;52704;FINANCIADA;8;0;4
3994;26;52800;aluguel;1;0;3
4021;26;52800;aluguel;4;0;3
4307;26;52800;aluguel;3;1;4
5229;26;52800;aluguel;4;0;2
7381;26;52800;FINANCIADA;10;0;4
11354;26;52800;aluguel;2;1;3
13590;26;52992;aluguel;6;0;4
652;26;53000;aluguel;1;1;4
1006;26;53000;aluguel;2;1;3
2744;26;53000;aluguel;4;1;3
4503;26;53000;aluguel;2;1;3
5465;26;53000;aluguel;4;1;2
7405;26;53000;propria;2;0;2
7412;26;53000;FINANCIADA;10;0;4
7417;26;53000;FINANCIADA;3;0;4
7419;26;53000;FINANCIADA;10;0;4
7422;26;53000;propria;3;0;2
7446;26;53000;FINANCIADA;1;0;2
7452;26;53000;FINANCIADA;9;0;2
7462;26;53000;propria;8;0;2
7485;26;53000;aluguel;4;0;4
10212;26;53000;aluguel;7;0;2
11001;26;53000;aluguel;11;0;4
11248;26;53000;aluguel;5;0;4
15975;26;53000;FINANCIADA;3;0;3
16640;26;53000;FINANCIADA;9;0;3
16760;26;53000;aluguel;4;0;3
16778;26;53000;propria;2;0;2
16825;26;53000;FINANCIADA;1;0;3
3397;26;53004;aluguel;10;0;4
7489;26;53004;FINANCIADA;3;0;4
7500;26;53100;propria;10;0;3
7504;26;53155;FINANCIADA;10;0;3
15191;26;53307;aluguel;5;0;4
7515;26;53400;propria;3;0;4
